Accession,ExhibitType,URL,Method,Subsidiary,Jurisdiction,NestingLevel,ParentName,Ownership,Footnotes,IsNested
,,,,"InterDigital Administrative Solutions, Inc.","Pennsylvania",0,,,"",false
,,,,"InterDigital Belgium, LLC","Delaware",0,,,"",false
,,,,"InterDigital Canada Ltee.","Delaware",0,,,"",false
,,,,"InterDigital Capital, Inc.","Delaware",0,,,"",false
,,,,"InterDigital CE Intermediate, SAS","France",0,,,"",false
,,,,"InterDigital CE Patent Holdings, SAS","France",0,,,"",false
,,,,"InterDigital Charitable Foundation, Inc.","Delaware",0,,,"",false
,,,,"InterDigital Communications, Inc.","Delaware",0,,,"",false
,,,,"InterDigital Europe, Ltd.","United Kingdom",0,,,"",false
,,,,"InterDigital Finland Oy","Finland",0,,,"",false
,,,,"InterDigital Germany GmbH","Germany",0,,,"",false
,,,,"InterDigital Holdings, Inc.","Delaware",0,,,"",false
,,,,"InterDigital Madison Patent Holdings, SAS","France",0,,,"",false
,,,,"InterDigital Patent Holdings, Inc.","Delaware",0,,,"",false
,,,,"InterDigital Technologies co., Ltd.","China",0,,,"Beijing",false
,,,,"InterDigital VC Holdings, Inc.","Delaware",0,,,"",false
,,,,"InterDigital Wireless, Inc.","Pennsylvania",0,,,"",false
,,,,"NexStar Capital, LLC","Delaware",0,,,"",false
,,,,"NexStar Partners GP, L.P.","Delaware",0,,,"",false
,,,,"NexStar Partners, L.P.","Delaware",0,,,"",false
,,,,"NexStar Strategic Investments, LLC","Delaware",0,,,"",false
000162828025053125,EX-21,"https://www.sec.gov/Archives/edgar/data/1406587/000162828025053125/a9302025ex211subsidiarylis.htm",Nested,"Forestar Real Estate Group Inc.","",0,,,"USA",false
,,,,"4S/RPG Land Company LP","",0,,,"",false
,,,,"Bentwater Links, LLC","",0,,,"",false
,,,,"Chisholm Trail Tower LLC","",0,,,"",false
,,,,"CL Texas I GP, L.L.C.","",0,,,"",false
,,,,"CL/RPG Land Company, LP","",0,,,"",false
,,,,"FirstLand Investment Corporation","",0,,,"",false
,,,,"FMF Development LLC","",0,,,"",false
,,,,"FOR California Development LLC","",0,,,"",false
,,,,"FOR Greenway Farms Utilities, LLC","",0,,,"",false
,,,,"FOR Nevada Development LLC","",0,,,"",false
,,,,"FOR NorCal Development LLC","",0,,,"",false
,,,,"FOR NorVada Development LLC","",0,,,"",false
,,,,"FOR Renn Quarter Utilities, LLC","",0,,,"",false
,,,,"FOR Texas Utilities, LLC","",0,,,"",false
,,,,"FOR Tuscarora Utilities, LLC","",0,,,"",false
,,,,"FOR Woodyard Station Utilities, LLC","",0,,,"",false
,,,,"FORCO Real Estate Inc.","",0,,,"",false
,,,,"Forestar Real Estate Group Inc.","",0,,,"",false
,,,,"Forestar Realty Inc.","",0,,,"",false
,,,,"GBF/LIC 288, Ltd.","",0,,,"",false
,,,,"Hickory Hill Development, LP","",0,,,"",false
,,,,"HOA Management, LLC","",0,,,"",false
,,,,"SWR Holdings LLC","",0,,,"",false
,,,,"TEMCO Associates, LLC","",0,,,"",false
,,,,"The Club at Ocala Preserve LLC","",0,,,"",false
,,,,"LM Development, LP","",0,,,"",false
,,,,"Timber Creek Properties LLC","",0,,,"",false
,,,,"LM Land Holdings, LP","",0,,,"",false
000140666625000008,EX-21,"https://www.sec.gov/Archives/edgar/data/1406666/000140666625000008/calx-20241231xex211subsidi.htm",Nested,"Calix Network Technology Development Co. Ltd.","",0,,,"Nanjing",false
,,,,"Calix Networks UK, Ltd.","",1,"Calix Network Technology Development Co. Ltd.",,"",true
,,,,"CIDC Private Limited","",0,,,"",false
,,,,"Calix International, Inc.","",0,,,"",false
,,,,"Calix Ireland Limited","",0,,,"",false
,,,,"NRVOUS, LLC","",0,,,"",false
000095017025045214,EX-21,"https://www.sec.gov/Archives/edgar/data/1407973/000095017025045214/sonx-ex21/1.htm",Nested,"Sonendo Acquisition Corp","",0,,,"",false
,,,,"Pipstek, LLC","",1,"Sonendo Acquisition Corp",,"",true
000140807525000007,EX-21,"https://www.sec.gov/Archives/edgar/data/1408075/000140807525000007/gpkexhibit211-202410xk.htm",Nested,"Altivity Packaging Grupo, S. de R.L. de C.V.","",0,,,"",false
,,,,"Altivity Packaging Servicios, S. de R.L. de C.V.","",0,,,"",false
,,,,"AR Packaging Beteiligungen GmbH","",0,,,"",false
,,,,"AR Packaging GmbH","",0,,,"",false
,,,,"Bond Project Holdings, LLC","",0,,,"",false
,,,,"Brandpack Consulting GmbH i.L.","",0,,,"",false
,,,,"Field Container Queretaro, L.L.C.","",0,,,"USA",false
,,,,"Gasporox AB","",0,,,"",false
,,,,"Gbox SA de C.V.","",0,,,"",false
,,,,"GPI Aachen GmbH","",0,,,"",false
,,,,"GPI Austria GmbH","",0,,,"",false
,,,,"GPI Berlin GmbH","",0,,,"",false
,,,,"GPI Cambridge Ltd.","",0,,,"",false
,,,,"GPI Cambridge Holdings Limited","",0,,,"",false
,,,,"GPI Cholet","",0,,,"",false
,,,,"GPI Istra d.d","",0,,,"",false
,,,,"GPI Digital AB","",0,,,"",false
,,,,"GPI Estonia AS","",0,,,"",false
,,,,"GPI Finland Oy","",0,,,"",false
,,,,"GPI Flexibles AB","",0,,,"",false
,,,,"GPI France","",0,,,"",false
,,,,"GPI Frankfurt & Augsburg GmbH","",0,,,"",false
,,,,"GPI Funding LLC","",0,,,"",false
,,,,"GPI Funding II, LLC","",0,,,"",false
,,,,"GPI Graz GmbH","",0,,,"",false
,,,,"GPI Group AB","",0,,,"",false
,,,,"GPI Halmstad AB","",0,,,"",false
,,,,"GPI Hanover GmbH","",0,,,"",false
,,,,"GPI Highbridge Limited","",0,,,"",false
,,,,"GPI Holding AB","",0,,,"",false
,,,,"GPI Holding Gmbh","",0,,,"",false
,,,,"GPI Holdings UK Ltd.","",0,,,"",false
,,,,"GPI International AB","",0,,,"",false
,,,,"GPI Krakow sp z.o.o.","",0,,,"",false
,,,,"GPI Munich GmbH","",0,,,"",false
,,,,"GPI North America Inc.","",0,,,"",false
,,,,"GPI Ohio, LLC","",0,,,"",false
,,,,"GPI Poznán sp z.o.o.","",0,,,"",false
,,,,"GPI Rotherham Ltd.","",0,,,"",false
,,,,"GPI Service GmbH","",0,,,"",false
,,,,"GPI South Africa Ltd.","",0,,,"PTY",false
,,,,"GPI South Dakota, LLC","",0,,,"",false
,,,,"GPI Swiss AG","",0,,,"",false
,,,,"GPI Sweden AB","",0,,,"",false
,,,,"GPI Sweden Holdings AB","",0,,,"",false
,,,,"GPI Sweden Holdings 1 AB","",0,,,"",false
,,,,"GPI Systems AB","",0,,,"",false
,,,,"GPI Tibro AB","",0,,,"",false
,,,,"Graphic Packaging Flexible Holdings, LLC","",0,,,"",false
000140810025000084,EX-21,"https://www.sec.gov/Archives/edgar/data/1408100/000140810025000084/exhibit21-listofsudsidiari.htm",Nested,"Alpha Europe GP Limited","Jersey",0,,,"",false
,,,,"Alpha UK Minority UH Limited","Jersey",0,,,"",false
,,,,"Cella UK Minority UH Limited","Jersey",0,,,"",false
,,,,"Dillingham Ranch Aina LLC","Delaware",0,,,"",false
,,,,"Gatsby Capital 2 Limited","Jersey",0,,,"",false
,,,,"Gatsby Capital 3 Limited","Jersey",0,,,"",false
,,,,"Gatsby Chatham Limited","Jersey",0,,,"",false
,,,,"Gatsby Croydon Limited","Jersey",0,,,"",false
,,,,"Gatsby GR Limited","Jersey",0,,,"",false
,,,,"Gatsby Grocery Limited","Jersey",0,,,"",false
,,,,"Gatsby INV 1 Limited","Jersey",0,,,"",false
,,,,"Gatsby Retail Limited","Jersey",0,,,"",false
,,,,"Guardian/KW Hilltop, LLC","Delaware",0,,,"",false
,,,,"Jupiter Holdco Ltd","Jersey",0,,,"",false
,,,,"Jupiter Marathon Ltd","Jersey",0,,,"",false
,,,,"Jupiter Rubislaw Ltd","Jersey",0,,,"",false
,,,,"Jupiter Seafield Limited","Jersey",0,,,"",false
,,,,"Jupiter Seafield OpCo Limited","Jersey",0,,,"",false
,,,,"Jupiter Tradeco Ltd","Jersey",0,,,"",false
,,,,"Jupiter Trident Ltd","Jersey",0,,,"",false
,,,,"Kennedy Wilson Auction Group, Inc.","California",0,,,"",false
,,,,"KENNEDY WILSON CHARITABLE FOUNDATION","California",0,,,"",false
,,,,"Kennedy Wilson España, S.L.U.","Spain",0,,,"",false
,,,,"Kennedy Wilson Europe Limited","Ireland",0,,,"",false
,,,,"Kennedy Wilson Europe Real Estate Limited","Jersey",0,,,"",false
,,,,"Kennedy Wilson Ireland, Limited","Ireland",0,,,"",false
,,,,"Kennedy Wilson Property Equity V, LLC","Delaware",0,,,"",false
,,,,"KENNEDY WILSON PROPERTY EQUITY VI, LLC","Delaware",0,,,"",false
,,,,"Kennedy Wilson Property Equity VII, LLC","Delaware",0,,,"",false
,,,,"Kennedy Wilson Property Services V, LLC","Delaware",0,,,"",false
,,,,"Kennedy Wilson Property Services VI, LLC","Delaware",0,,,"",false
,,,,"Kennedy Wilson Property Services VII, LLC","Delaware",0,,,"",false
,,,,"Kennedy Wilson Real Estate Sales & Marketing","California",0,,,"",false
,,,,"Kennedy Wilson UK Limited","United Kingdom",0,,,"",false
,,,,"KennedyWilson Advisers, Inc.","Delaware",0,,,"",false
,,,,"KennedyWilson Capital","California",0,,,"",false
,,,,"KennedyWilson Holdings, Inc.","Delaware",0,,,"",false
,,,,"KennedyWilson International","California",0,,,"",false
,,,,"KennedyWilson Tech Ltd.","California",0,,,"",false
,,,,"KennedyWilson, Inc.","Delaware",0,,,"",false
,,,,"Kohanaiki Shores LLC","Delaware",0,,,"",false
,,,,"KW Coppins Well Member, LLC","Delaware",0,,,"",false
000140819825000053,EX-21,"https://www.sec.gov/Archives/edgar/data/1408198/000140819825000053/msci-20241231x10kex211.htm",Nested,"Barra, LLC","Delaware, U.S.A.",0,,,"",false
,,,,"Investment Property Databank Limited","United Kingdom",0,,,"",false
,,,,"MSCI Barra Sàrl","Switzerland",0,,,"Suisse",false
,,,,"MSCI ESG Research Limited","United Kingdom",0,,,"UK",false
,,,,"MSCI ESG Research LLC","Delaware, U.S.A.",0,,,"",false
,,,,"MSCI G.K.","Japan",0,,,"",false
,,,,"MSCI Limited","United Kingdom",0,,,"",false
,,,,"Real Capital Analytics, Inc.","New York, U.S.A.",0,,,"",false
,,,,"RiskMetrics Solutions, LLC","Delaware, U.S.A.",0,,,"",false
,,,,"The Burgiss Group, LLC","New Jersey, U.S.A.",0,,,"",false
000140871025000039,EX-21,"https://www.sec.gov/Archives/edgar/data/1408710/000140871025000039/fn-20250627x10kexhibit211.htm",Nested,"CASIX Inc.","",0,,,"",false
,,,,"Casix Pte. Ltd.","",0,,,"",false
,,,,"FBN New Jersey Manufacturing, Inc.","",0,,,"",false
,,,,"Fabrilink SEZC","",0,,,"",false
,,,,"Fabrinet China Holdings Ltd.","",0,,,"",false
,,,,"Fabrinet Co., Ltd.","",0,,,"",false
,,,,"Fabrinet Pte., Ltd.","",0,,,"",false
,,,,"Fabrinet UK Holdings Ltd.","",0,,,"",false
,,,,"Fabrinet UK Ltd.","",0,,,"",false
,,,,"Fabrinet USA, Inc.","",0,,,"",false
,,,,"Fabrinet West, Inc.","",0,,,"",false
,,,,"Fabritek, Inc.","",0,,,"",false
,,,,"Fabrinet Israel Ltd.","",0,,,"",false
000140917125000027,EX-21,"https://www.sec.gov/Archives/edgar/data/1409171/000140917125000027/a10kfy25ex211.htm",Nested,"NW Property Solutions LLC","",1,,,"",true
,,,,"Titan European Holdings S.a.r.l.","",1,,,"",true
,,,,"Titan Machinery Ukraine LLC","",1,,,"",true
,,,,"Titan Machinery Austria GmbH","",1,,,"",true
,,,,"Titan Machinery Romania S.R.L.","",0,,,"",false
,,,,"Titan Machinery Bulgaria AD","",0,,,"",false
,,,,"Titan Machinery Deutschland GmbH","",0,,,"",false
,,,,"Titan Machinery Holdings Australia Pty Ltd","",0,,,"",false
,,,,"J.J. O'Connor & Sons Pty. Ltd.","",0,,,"",false
,,,,"Northern Meridian LLC","",0,,,"",false
,,,,"Heartland Agriculture LLC","",0,,,"",false
,,,,"Heartland Solutions LLC","",0,,,"",false
,,,,"Heartland Leverage Lender","",0,,,"",false
,,,,"Heartland Ag Kansas LLC","",0,,,"",false
,,,,"Heartland Guaranty LLC","",0,,,"",false
,,,,"NMS Warranty Co.","",0,,,"",false
000143774925009968,EX-21,"https://www.sec.gov/Archives/edgar/data/1409269/000143774925009968/ex/755216.htm",Nested,"10","Venus Concept (HK) Limited",0,,,"",false
,,,,"11","Venus Concept Japan",0,,,"",false
000095017025090385,EX-21,"https://www.sec.gov/Archives/edgar/data/1409375/000095017025090385/oesx-ex21/1.htm",Nested,"Great Lakes Energy Technologies, LLC","",0,,,"",false
,,,,"Clean Energy Solutions, LLC","",0,,,"",false
,,,,"Orion Asset Management, LLC","",0,,,"",false
,,,,"Orion LED Canada, Inc.","",0,,,"",false
,,,,"Voltrek, LLC","",0,,,"",false
000140997025000009,EX-21,"https://www.sec.gov/Archives/edgar/data/1409970/000140997025000009/lc12312024ex211.htm",Nested,"LendingClub Bank, National Association","",0,,,"",false
,,,,"LendingClub Structured Loan Certificate Issuer Trust","",0,,,"",false
000141038425000010,EX-21,"https://www.sec.gov/Archives/edgar/data/1410384/000141038425000010/a241231ex211listofsubsidia.htm",Nested,"Q2 Software, Inc.","",0,,,"",false
000141063625000022,EX-21,"https://www.sec.gov/Archives/edgar/data/1410636/000141063625000022/ex-211xsubsidiariesofthere.htm",Nested,"American Lake Water Company","",0,,,"",false
,,,,"American Water , LLC","",0,,,"USA",false
,,,,"American Water Canada Corp.","",0,,,"",false
,,,,"American Water Capital Corp.","",0,,,"",false
,,,,"American Water Enterprises Holding, LLC","",0,,,"",false
,,,,"American Water Enterprises, LLC","",0,,,"",false
,,,,"American Water Defense Services, LLC","",0,,,"",false
,,,,"American Water Federal Services, LLC","",0,,,"",false
,,,,"American Water Military Services, LLC","",0,,,"",false
,,,,"American Water Operations and Maintenance, LLC","",0,,,"",false
,,,,"American Water Real Property Holdings LLC","",0,,,"",false
,,,,"American Water Services CDM, Inc.","",0,,,"",false
,,,,"American Water Works Service Company, Inc.","",0,,,"",false
,,,,"AUI Acquisition Company, LLC","",0,,,"",false
,,,,"AWC Acquisition Company, LLC","",0,,,"",false
,,,,"AW Insurance LLC","",0,,,"",false
,,,,"AWIP Holdings LLC","",0,,,"",false
,,,,"AW Technologies, LLC","",0,,,"",false
,,,,"Bluefield Valley Water Works Company","",0,,,"",false
,,,,"CaliforniaAmerican Water Company","",0,,,"",false
,,,,"Edison Water Company","",0,,,"",false
,,,,"Environmental Management, LLC","",0,,,"",false
,,,,"E’town Services L.L.C.","",0,,,"",false
,,,,"HawaiiAmerican Water Company","",0,,,"",false
,,,,"IllinoisAmerican Water Company","",0,,,"",false
,,,,"IndianaAmerican Water Company, Inc.","",0,,,"",false
,,,,"IowaAmerican Water Company","",0,,,"",false
,,,,"KentuckyAmerican Water Company","",0,,,"",false
,,,,"Laurel Oak Properties Corporation","",0,,,"",false
,,,,"Liberty Water Company","",0,,,"",false
,,,,"MarylandAmerican Water Company","",0,,,"",false
,,,,"MissouriAmerican Water Company","",0,,,"",false
,,,,"New JerseyAmerican Water Company, Inc.","",0,,,"",false
,,,,"One Water Street LLC","",0,,,"",false
,,,,"PennsylvaniaAmerican Water Company","",0,,,"",false
,,,,"TennesseeAmerican Water Company","",0,,,"",false
,,,,"TWH LLC","",0,,,"",false
,,,,"VirginiaAmerican Water Company","",0,,,"",false
,,,,"West VirginiaAmerican Water Company","",0,,,"",false
000095017025019379,EX-21,"https://www.sec.gov/Archives/edgar/data/1411207/000095017025019379/alsn-ex21/1.htm",Nested,"Allison Transmission, Inc.","",0,,,"",false
000141157925000042,EX-21,"https://www.sec.gov/Archives/edgar/data/1411579/000141157925000042/amc-20241231xex21.htm",Nested,"AC JV, LLC","Delaware",0,,,"Delaware, 32%",false
,,,,"AMC Card Processing Services, Inc.","Arizona",0,,,"",false
,,,,"AMC Concessionaire Services of Florida, LLC","Florida",0,,,"",false
,,,,"AMC ITD, LLC","Kansas",0,,,"",false
,,,,"AMC License Services, LLC","Kansas",0,,,"",false
,,,,"AMC of Maryland, LLC","Maryland",0,,,"",false
,,,,"AMC of Maryland II, LLC","Maryland",0,,,"",false
,,,,"AMC Theatres of UK Limited","England",0,,,"",false
,,,,"American MultiCinema, Inc.","Missouri",0,,,"",false
,,,,"Centertainment Development, Inc.","Delaware",0,,,"",false
,,,,"Muvico, LLC","Texas",0,,,"",false
,,,,"Diginext, LLC","Delaware",0,,,"50%",false
,,,,"Digital Cinema Distribution Coalition, LLC","Delaware",0,,,"Delaware, 14.67%",false
,,,,"Digital Cinema Implementation Partners, LLC","Delaware",1,"Digital Cinema Distribution Coalition, LLC",,"Delaware, 29%",true
,,,,"Loews Kaplan Cinema Associates Partnership","New Jersey",0,,,"50%",false
,,,,"Midlands Water Association","Illinois",0,,,"NFP",false
,,,,"Shawnee Theatres LLC","Delaware",0,,,"",false
,,,,"Sundance Cinemas, LLC","Delaware",0,,,"",false
,,,,"SVHoldco LLC","Delaware",0,,,"18.3%",false
,,,,"ABC Cinemas Ltd","England",0,,,"",false
,,,,"Bookit Ltd","England",0,,,"",false
,,,,"Cinema International Corporation Lda","Portugal",0,,,"",false
,,,,"Cinesa – Compania de Inciativas y Espectaculos SA","Spain",0,,,"",false
,,,,"Digital Cinema Media Ltd","England",0,,,"50%",false
,,,,"UCI Novoplex GmbH","Germany",0,,,"",false
,,,,"Odeon & UCI Digital Operations Limited","England",0,,,"",false
,,,,"Odeon and Sky Filmworks Ltd","England",0,,,"50%",false
,,,,"Odeon and UCI Cinemas Digital Limited","England",0,,,"",false
,,,,"Odeon and UCI Cinemas Holdings Limited","England",0,,,"",false
,,,,"Odeon Cinemas Ltd","England",0,,,"RL",false
,,,,"Odeon Cinemas Group Limited Acquisition Limited)","England",0,,,"fka AMC (UK",false
,,,,"Odeon Cinemas Holdings Ltd","England",0,,,"",false
,,,,"Odeon Cinemas Ltd","England",0,,,"",false
,,,,"UCI Holdings Ireland Limited","Ireland",0,,,"",false
,,,,"UCI Italia SPA","Italy",0,,,"",false
,,,,"UCI Recupero e Sviluppo SpA","Italy",0,,,"",false
,,,,"Digital Cinema Advertising S.r.l.","Italy",0,,,"50%",false
,,,,"United Cinemas International Ltd","Ireland",0,,,"Ireland",false
,,,,"United Cinemas International Ltd","England",0,,,"UK",false
,,,,"United Cinemas International Acquisitions Ltd","England",0,,,"",false
,,,,"United Cinemas International Kinoplex GmbH","Germany",0,,,"",false
,,,,"United Cinemas International Multiplex BV","Netherlands",0,,,"",false
000141210025000011,EX-21,"https://www.sec.gov/Archives/edgar/data/1412100/000141210025000011/q42024ex211subsidiariesofr.htm",Nested,"Maiden Holdings, Ltd.","",0,,,"",false
,,,,"Maiden Holdings North America, Ltd.","",0,,,"",false
,,,,"Maiden Global Servicing Company, LLC","",0,,,"",false
,,,,"Maiden Reinsurance Ltd.","",1,"Maiden Global Servicing Company, LLC",,"",true
,,,,"Genesis Legacy Solutions, LLC","",2,"Maiden Reinsurance Ltd.",,""GLS"",true
,,,,"GLS Services Company","",1,"Maiden Global Servicing Company, LLC",,""GLS Services"",true
,,,,"Genesis Legacy Insurance Company Limited","",2,"GLS Services Company",,"Vermont",true
,,,,"Cypress – Genesis Incorporated Cell Company","",2,"GLS Services Company",,"",true
,,,,"AMS – Genesis Incorporated Cell Company","",2,"GLS Services Company",,"",true
,,,,"MFB – Genesis Incorporated Cell Company","",2,"GLS Services Company",,"",true
,,,,"CPA Insurance Inc.","",0,,,"",false
,,,,"NEKO 2018 A, LLC","",0,,,"",false
,,,,"NEKO 2018 D, LLC","",0,,,"",false
,,,,"NEKO 2018 E, LLC","",0,,,"",false
,,,,"94 Pembroke GP Corp.","",0,,,"",false
,,,,"94 Pembroke LP Corp.","",0,,,"",false
,,,,"Maiden Life Försäkrings AB","",0,,,"",false
,,,,"Maiden General Försäkrings AB","",0,,,"",false
,,,,"Regulatory Capital Limited","",0,,,"",false
,,,,"Maiden Global Holdings Ltd.","",0,,,"",false
000155837025003293,EX-21,"https://www.sec.gov/Archives/edgar/data/1412502/000155837025003293/sret-20241231xex21d1.htm",Nested,"","Emory North Liberty, LC",0,,,"",false
,,,,"","Grand Forks INREIT, LLC",0,,,"",false
,,,,"","SE Brooklyn Park, LLC",0,,,"",false
,,,,"","SE Maple Grove, LLC",0,,,"",false
,,,,"","SE Rogers, LLC",0,,,"",false
,,,,"","SE Savage, LLC",0,,,"",false
,,,,"","SHG Emory North Liberty, LLC",0,,,"",false
,,,,"","SRENOR1, LLC",0,,,"",false
,,,,"","SRENOR2, LLC",0,,,"",false
,,,,"","ST Fossil Creek, LLC",0,,,"",false
,,,,"","ST Oak Cliff, LLC",0,,,"",false
,,,,"","Sterling Northland, LLC",0,,,"",false
,,,,"","ownership as of December 31, 2024",0,,50,"",false
,,,,"","ownership as of December 31, 2024",0,,60,"",false
,,,,"","ownership as of December 31, 2024",0,,70,"",false
,,,,"","ownership as of December 31, 2024",0,,99,"",false
000141266525000043,EX-21,"https://www.sec.gov/Archives/edgar/data/1412665/000141266525000043/exhibit21110k2024.htm",Nested,"MidWestOne Bank","",0,,,"",false
,,,,"MidWestOne Statutory Trust II","",0,,,"",false
,,,,"Central Bancshares Capital Trust II","",0,,,"",false
,,,,"Barron Investment Capital Trust I","",0,,,"",false
,,,,"ATBancorp Statutory Trust I","",0,,,"",false
,,,,"ATBancorp Statutory Trust II","",0,,,"",false
000141332925000013,EX-21,"https://www.sec.gov/Archives/edgar/data/1413329/000141332925000013/pm-ex21/123124xq4.htm",Nested,"Abal Hermanos S.A.","",0,,,"",false
,,,,"AG Snus Aktieselskab","",0,,,"",false
,,,,"Alkapharmics Sarl","",0,,,"",false
,,,,"AO Philip Morris Izhora","",0,,,"",false
,,,,"C.A. Tabacalera Nacional","",0,,,"",false
,,,,"Claudio HoldCo A/S","",0,,,"",false
,,,,"Cogent International Manufacturing Ltd.","",0,,,"",false
,,,,"Compania Colombiana de Tabaco S.A.S.","",0,,,"",false
,,,,"CTPM International S.A.","",0,,,"",false
,,,,"Egypt Investments Holding Ltd.","",0,,,"",false
,,,,"f6 Cigarettenfabrik GmbH & Co.KG","",0,,,"",false
,,,,"f6 Geschaftsfuhrungs GmbH","",0,,,"",false
,,,,"Fertin Pharma A/S","",0,,,"",false
,,,,"Fertin India Private Limited","",0,,,"",false
,,,,"Fire Up International BV.","",0,,,"",false
,,,,"Fortune Landequities and Resources Inc.","",0,,,"",false
,,,,"Gotlands Snus AB","",0,,,"",false
,,,,"House of Oliver Twist A/S","",0,,,"",false
,,,,"Industrias del Tabaco, Alimentos y Bebidas S.A. ITABSA","",0,,,"",false
,,,,"International Tobacco Procurement LLC","",0,,,"",false
,,,,"IPM India Wholesale Trading Private Limited","",0,,,"",false
,,,,"Kairus Inc.","",0,,,"",false
,,,,"Latin America and Canada Investments B.V.","",0,,,"",false
,,,,"Leonard Dingler Limited","",0,,,"Proprietary",false
,,,,"Limited Liability Company Philip Morris Georgia","",0,,,"",false
,,,,"Limited Liability Company Philip Morris Sales & Marketing","",0,,,"",false
